ASV.ID,R2.N10B,R2.N10S,R2.N15B,R2.N15S,R2.N20B,R2.N20S,R2.N5B,R2.N5S,R2.S10B,R2.S10S,R2.S15B,R2.S15S,R2.S20B,R2.S20S,R2.S5B,R2.S5S,R3.N10S,R3.N15S,R3.N20S,R3.N5S,R3.S10S,R3.S15S,R3.S20S,R3.S5S,R4.N10B,R4.N10S,R4.N15B,R4.N15S,R4.N20B,R4.N20S,R4.N5B,R4.N5S,R4.S10B,R4.S10S,R4.S15B,R4.S15S,R4.S20B,R4.S20S,R4.S5B,R4.S5S,FL010322,FL011722,FL020121,FL021521,FL031521,FL032921,FL041221,FL042621,FL051021,FL052421,FL060721,FL062121,FL070821,FL071921,FL080221,FL081721,FL091321,FL092721,FL101121,FL102521,FL110821,FL112221,FL120621,FL122021,HPD0-POST,HPD0-PRE,HPD1,HPD14,HPD3,HPD7
f4dba43c9aa339bd9280b1b24b6c7a53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,65,13,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a6afd27bea436eba287e5bee6d788f7c,64,50,64,78,62,65,0,0,58,78,47,58,0,98,0,66,61,49,82,0,108,98,109,78,33,62,62,35,81,48,0,0,0,0,66,71,46,37,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7c877de97cb021264f0d751ccd9f3270,0,0,0,73,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,80,0,0,0,0,118,0,0,0,0,0,0,0,46,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dfd35fbecd7b365cde0b0612aceaf829,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,32,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8345e64296476e3077d6acd881c61bac,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d0278c2b35f964b646a24ed15db549b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60b0af22b126df23e2ec14c5c0c1fb62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56851fbcbba2344e57d30e253dad162f,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aea77fd84c1744c43ffc2467087cf186,79,113,83,136,148,88,37,36,97,81,59,58,118,115,44,50,58,36,30,38,37,0,37,19,234,177,131,277,173,92,0,16,95,49,232,200,301,227,44,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85fa07adf648726efbbedba476f3826e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323e7bfd93a9ea4af6d49b2056715c1f,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f2fca4deead09ecf2dd5b859e8eb0cf4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,102,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,0,0,0,0,0,88,0
7a94e7cfac390f59db62a72908b92cdc,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,28,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638be822866541094bb812a3273b73de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,32,0,0,46,0,0,0,0,0,52,0,45,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e2a2eedd3641da4ff91300f98e276b92,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,14,0,0,0,0,0,0,0,9,0,0,0,0,0,0,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6a13e0cd94d46d4c1288b192f3638f9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0
4f7faf1376edd2349cf9f8ce6ed6a080,0,63,0,46,0,0,0,0,78,0,33,44,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2fb706fbd7a85e23e5016edbdf372050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e4072e2239e1f191707122553779bcd,0,0,0,30,22,47,0,0,0,0,0,0,20,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aba68a8e05695b0ea4abda1eb688584d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0
0b7760d8901a0c84b7624a8be2aa14f7,38,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1b116668113f6661b6a8e463f5815591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56c38e0bb995517cce6d91151a4e3594,0,37,53,0,0,0,0,65,73,46,50,0,0,0,33,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,66,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59af1fb7fc811649979a611c8220b742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,149,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
df5a477561b06c3e74285e39dfe4202f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0
e4a1b08940e72ba32792cd0ccb5fb41e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,68,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124f2d86a0c472a94c70646558dbdbe0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5aafe63b24e56efd44b9252b08594d9c,0,0,0,23,22,7,0,0,0,0,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d36d47920ee920cbe0db5ccac4baf70b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,6,0,9,0,6,5,0,21,22,26,13,17,23,21,27,0,0,21,0,7,27,0,0,0,0,30,31,0
31a47aebf667a0179ba71aab566797ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,7,14,0,0,0,0,5,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07f50c086f05ad0de320de4a642112fa,0,0,0,31,0,58,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,22,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2a63542ad0dd8b4bd5b959cd5303d831,81,70,102,38,0,49,0,0,80,50,97,113,104,80,0,66,97,90,125,68,95,0,88,122,116,70,109,80,0,0,0,0,100,95,0,48,81,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500048c22000c7c765af9708dd07ce20,0,0,0,0,0,0,0,0,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db8fbc486f10e482bbcefc2815c4537f,0,0,0,0,0,71,0,0,0,0,27,62,48,0,0,0,0,0,29,0,0,0,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e9d81d7a202c34886515b9f694289a14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,67,0,0,0,0,0,0,0,0,0,0,0,0
0b6d1c45e3b9cc4b9dbbe2ac1c6dcc6a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,42,0,15,9,46,0,16,0,25,35,36,63,24,9,24,35,0,10,30,31,0,0,22,55,36,41
3bac3fbd14c22589f98b756e754eb210,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,53,43,0,0,0,85,0,0,0,0,0,0,0,45,9,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
df6a79a368feb6fa66739bd94ec77260,0,0,0,0,0,0,41,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
019af8df0ca6456dbd3c5a9964baec69,0,0,0,0,69,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f7b1531554dbb2f3acf19c4717fb19ee,0,0,0,0,50,0,0,0,0,0,0,0,0,47,0,0,117,67,64,0,56,61,38,0,73,66,0,48,74,0,0,0,82,0,55,67,83,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9b1f10e55144b5858a019e40656e0983,0,0,71,24,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dce291cfcfda1f183be9561e3b60379e,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,37,44,0,0,0,25,22,0,12,0,0,0,0,20,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65231b3d8c5471c2bae6afa81eb7beab,0,23,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85b8400accef9374a8d539f7281eb5f9,48,42,60,40,30,37,43,36,42,28,27,20,45,35,101,56,57,53,49,57,47,62,78,38,31,64,37,34,49,27,83,31,74,55,73,79,44,75,59,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c8ea7694ff4a9a44c163ce035d699e8e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,65,69,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa72a3d87b235affd52598ea8b2ff6a6,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,68,65,27,79,75,0,61,43,40,0,0,0,0,0,0,0,0,0,0,0,0,0,47,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381d2c24f5f65b1cd7d4adda549c7d31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,31,0,0,0,0,0,0,0,0,0,0
44453ebe8adb948c7f865a7dc490349a,0,0,37,35,21,0,0,0,23,0,0,0,0,0,0,0,8,15,18,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8af9546a8368603b57e3fdd6ab8db56c,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,10,0,0,0,0,13,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543bf3dd23ae424584f2ce31636415e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,33,31,136,30,175,51,39,49,0,0,0,0,0,0,0,0,0,18,7,10
3f55ba51172ca8f6766f55c2209e036e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,79,63,0,0,39,51,61,0,0,0,82,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20107dd56d974e8a8a531419606739d2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,16,47,0,0,64,0,0,67,0,0,0,0,0,0,46,78,57,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22406b3674b39b9c5147e5fc329f2ecf,14,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,47,0,40,170,23,0,0,47,0,0,0,42,0,0,96,118,18,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3f75f3c9ea995e0e64c6042d17e1666e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10fe6fbc54200dec8adc9a959df0817d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,11,11,0,0,83,14,18,22,10,57,15,41,0,0,0,0,0,0,42,0,0,0,0,5,0,0
29dc8bb2c1f4298b4346bd52371442f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,62,18,32,0,0,0,0,0,0,0,0,0,0,0,17,0,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6b08538a4d77609d900d2c7d14fcd80f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,8,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
df6266d18411801f1d26f443d9016501,48,0,0,0,0,0,0,0,0,0,0,0,109,64,0,0,0,0,0,13,0,0,46,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa098f0ed398eed7eed092c6fb5c0abd,0,0,76,0,79,0,0,0,0,0,0,0,49,60,0,0,68,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9bc210c0096d0f0434f212870372789c,0,0,0,48,32,0,0,0,0,0,58,0,0,83,0,0,0,0,0,0,0,0,46,0,0,0,103,78,23,26,0,0,60,0,81,60,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6558a4276b0912e4c368ac2191a5c0da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,59,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381987ff3d5a1373a40829f09a100fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,17,27,0,0,0,0,0,0,0,0,0,0,0,0,57,0,42,0,0,0
24163a159b14e12b8d53827ffbb3171e,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,5,5,0,0,9,12,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a77a6f8046d63ce31eb85f54eb42f40e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,48,0,0
b9e6d4fb0ac2094e4bb89832ebc2f267,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d5074d900f3246e69be160342b8ef3fd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,53,24,15,0,0,0,0,49,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ed7dc6a09563db02fcdaebafbda7ff7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,33,0,0,0,0,0,0
8a6a94a8860374f8ce32da586ed65544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c3a4cd9e6909ed6bc23c9f4ee9dc6bc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,40,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4577fcba6426f52aa7e6b1010a741b76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,54,222,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,163,212,0,167,26
4ef423994140b16dde06d56c779cee4f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
033ee3b061dd81154c6445e66207f2f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,18,22,0,13,10,24,23,7,9,11,34,7,0,0,57,0,0,0
d38f14630147dbfcb27416eb0086820d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0
4d9d563e278e1d8fd36c2acefa1c6ca3,0,0,25,30,20,44,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b417ccb3adf2c210cec9cd59245f540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d4554aedbbe8adf22ce62137a2957933,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8b19159d053e19be8da4b605f1a34900,0,38,0,0,0,0,0,0,0,0,0,0,0,0,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09a5094750b9a69df6534bc5a059e7da,0,0,0,0,0,0,23,51,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,81,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66bcd79730d1d57e39db813d55c778b0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ab016d10c8ed4d346a3556eba0609314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,38,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d634295957e5df5c318cb85727970a59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e62435e906adc541c8c25de055855413,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,61,0,0,28,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6bfde5c5320632f8ad90aad192ebdcd1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,64,0,0,0,0,0,0,0,0,0,0,0
