ASV.ID,Taxon,Domain,Phylum,Class,Order,Family,Genus,Species,Confidence
0233fbbfd16a48abebc1e70e8d979e19,d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__Acholeplasma,d__Bacteria,p__Firmicutes,c__Bacilli,o__Acholeplasmatales,f__Acholeplasmataceae,g__Acholeplasma,,0.9999916716656212
0238855100ce7b2156ce446cce1c2af0,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Cyanobium_PCC-6307,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Synechococcales,f__Cyanobiaceae,g__Cyanobium_PCC-6307,,0.9942593640836546
024691e29e3ecd9bfa226ed830c21aef,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Sporichthyaceae;g__hgcI_clade;s__uncultured_bacterium,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Frankiales,f__Sporichthyaceae,g__hgcI_clade,s__uncultured_bacterium,0.8010609565487266
0250022ca200eb9c1110ef6cabd465fa,d__Bacteria;p__Planctomycetota;c__OM190;o__OM190;f__OM190;g__OM190;s__marine_metagenome,d__Bacteria,p__Planctomycetota,c__OM190,o__OM190,f__OM190,g__OM190,s__marine_metagenome,0.9867154774527325
025272fb8e93787a4d7a9a2cda6832ee,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__NS9_marine_group;g__NS9_marine_group,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__NS9_marine_group,g__NS9_marine_group,,0.9997521581694885
02577476557e3ba1a89de569e55c5d2f,d__Bacteria;p__Planctomycetota;c__OM190;o__OM190;f__OM190;g__OM190;s__uncultured_Planctomycetaceae,d__Bacteria,p__Planctomycetota,c__OM190,o__OM190,f__OM190,g__OM190,s__uncultured_Planctomycetaceae,0.9992013019928311
0257f70a5dab8e449b1feb623bf4716f,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Crocinitomix;s__uncultured_bacterium,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Crocinitomicaceae,g__Crocinitomix,s__uncultured_bacterium,0.813488742
025817b572ac78be20beccae67e6a100,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,,1.0000000000000049
027d1ffb3c28e35042dca444b1e8659d,d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__PB19;f__PB19;g__PB19;s__uncultured_marine,d__Bacteria,p__Desulfobacterota,c__Desulfuromonadia,o__PB19,f__PB19,g__PB19,s__uncultured_marine,0.9990967981970119
028ccd141e5ec19eb0c93c5b2675d38c,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Gloeocapsaceae;g__Gloeocapsa;s__uncultured_Limnococcus,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Gloeocapsaceae,g__Gloeocapsa,s__uncultured_Limnococcus,0.9987108149378083
028d3305e835dd9dabe0521751f00bd4,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__Methyloceanibacter,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methyloligellaceae,g__Methyloceanibacter,,0.9999653587514042
02901d8f3c888528691694966eb6baa3,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS5_marine_group;s__uncultured_Flavobacteriaceae,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__NS5_marine_group,s__uncultured_Flavobacteriaceae,0.9359369726080463
029fec45dd1a244d00f24868c0c622e9,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Stappiaceae;g__Roseibium,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Stappiaceae,g__Roseibium,,0.9436361242217277
02a42f56b0d80d3d4ea322a97af51c98,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__SAR116_clade;g__SAR116_clade,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Puniceispirillales,f__SAR116_clade,g__SAR116_clade,,0.8469282715184896
02b52236035120d71561f0b9121c412b,d__Bacteria;p__Proteobacteria,d__Bacteria,p__Proteobacteria,,,,,,0.857204121
02cb16e241c636ca5ba9d5fcedf334f4,d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrosopumilales;f__Nitrosopumilaceae;g__Candidatus_Nitrosopumilus,d__Archaea,p__Crenarchaeota,c__Nitrososphaeria,o__Nitrosopumilales,f__Nitrosopumilaceae,g__Candidatus_Nitrosopumilus,,0.9191949065176185
02d12ff2f6b472fe523bc340588dccb1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,,0.9999999683799367
02d58d09b106caf0d5c0aff092c1674a,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__NS10_marine_group;s__uncultured_bacterium,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Cryomorphaceae,g__NS10_marine_group,s__uncultured_bacterium,0.999935455
02de888cbf53e8ec2f66d37fbeaa31f7,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Cyanobium_PCC-6307,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Synechococcales,f__Cyanobiaceae,g__Cyanobium_PCC-6307,,0.998353559
02e1d2ee75fbc63e94fdb8a6f00d480e,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__SAR116_clade;g__Candidatus_Puniceispirillum,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Puniceispirillales,f__SAR116_clade,g__Candidatus_Puniceispirillum,,0.9392324498926807
02e76257d7a629a054d507c6b65dd216,d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__PB19;f__PB19;g__PB19;s__uncultured_bacterium,d__Bacteria,p__Desulfobacterota,c__Desulfuromonadia,o__PB19,f__PB19,g__PB19,s__uncultured_bacterium,0.9402488762175596
02e7f25be54b5cf09a703a8fb791ad77,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Marine_Group_II;f__Marine_Group_II;g__Marine_Group_II,d__Archaea,p__Thermoplasmatota,c__Thermoplasmata,o__Marine_Group_II,f__Marine_Group_II,g__Marine_Group_II,,0.9999999999626328
02f3174dd4ac2edff59a81987af1031e,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__NS9_marine_group;g__NS9_marine_group;s__uncultured_Bacteroidetes,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__NS9_marine_group,g__NS9_marine_group,s__uncultured_Bacteroidetes,0.9959771631403749
02f663ff3bd7cb6cd596c1da5a07e35f,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,,0.9999999988705083
0301798347a168e93818c45e78e5f3fc,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__NS11-12_marine_group;g__NS11-12_marine_group,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__NS11-12_marine_group,g__NS11-12_marine_group,,0.9999770644182152
030b01c0ad67b7a1b88c1604a8a52916,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS5_marine_group,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__NS5_marine_group,,0.9999937973008898
0312b25f01d8cda098ecbc372b6418fe,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Chitinophagaceae;s__uncultured_Chitinophagaceae,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Chitinophagaceae,s__uncultured_Chitinophagaceae,0.7663972236432899
031bb940f994d6c7970bcf44cd7eb74a,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__uncultured,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__uncultured,,0.7535423004382655
031ccc93bf85e445a37142e15af5b9d5,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,,,0.9999885286109579
032317199e31e67bc6b187cc0fa23da6,d__Eukaryota;p__Arthropoda;c__Maxillopoda;o__Calanoida;f__Calanoida;g__Calanoida,d__Eukaryota,p__Arthropoda,c__Maxillopoda,o__Calanoida,f__Calanoida,g__Calanoida,,0.999999999
0325b379e9ede0b89d2d0b10e3266879,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__Micromonas_commoda,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,s__Micromonas_commoda,0.7119110349364337
0327e435224571d095c6ec74730bc291,d__Bacteria;p__Latescibacterota;c__Latescibacterota;o__Latescibacterota;f__Latescibacterota;g__Latescibacterota;s__uncultured_bacterium,d__Bacteria,p__Latescibacterota,c__Latescibacterota,o__Latescibacterota,f__Latescibacterota,g__Latescibacterota,s__uncultured_bacterium,0.9124117849153299
032b441f4d05d38ae20fea7672f4ea6b,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Fluviicola,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Crocinitomicaceae,g__Fluviicola,,0.9974989626311289
032e01fb031e9d3d00f36ff310f54c07,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__SAR116_clade;g__SAR116_clade;s__alpha_proteobacterium,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Puniceispirillales,f__SAR116_clade,g__SAR116_clade,s__alpha_proteobacterium,0.9999809279564463
03385e12daea5258cb8b917a3761511c,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Marine_Group_II;f__Marine_Group_II;g__Marine_Group_II;s__uncultured_bacterium,d__Archaea,p__Thermoplasmatota,c__Thermoplasmata,o__Marine_Group_II,f__Marine_Group_II,g__Marine_Group_II,s__uncultured_bacterium,0.8216902155448015
033ee3b061dd81154c6445e66207f2f8,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,,0.9999999906653413
033f06feccf765221454ae15d7965136,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,,0.9999992646034143
03436ad9319d176c91af8492ee525e84,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__uncultured;s__uncultured_bacterium,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__uncultured,s__uncultured_bacterium,0.9787901194269379
03444e6114b3d238fa4d94bce9550371,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Blastopirellula;s__unidentified_marine,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Blastopirellula,s__unidentified_marine,0.856432359
0351c9a0b2166c9644a1280e42bbe88e,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Luteolibacter,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Rubritaleaceae,g__Luteolibacter,,0.9980651909356147
0352eaa118b36cf75d1206fff653ce03,d__Bacteria;p__Bacteroidota;c__Bacteroidia,d__Bacteria,p__Bacteroidota,c__Bacteroidia,,,,,0.999925918
0356b3f9dfacaa9102153601fe42dfbc,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Cyanobium_PCC-6307,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Synechococcales,f__Cyanobiaceae,g__Cyanobium_PCC-6307,,0.9995783096803584
03574c0d35077721861eba3d5d80f4b1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__uncultured,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__uncultured,,0.8171941895915397
03578ba75f82d7be6512925a55aa3584,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,,0.9999999992682371
0357cc911b9e5dbc7457d4fb0710c240,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,,0.9999998179640871
0362115d4012d20fbef2af3925eaeca8,d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__OM27_clade;s__uncultured_delta,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__OM27_clade,s__uncultured_delta,0.7358858106518571
03661fa885e1bd32314bdcf1b116c1fd,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__SAR86_clade;g__SAR86_clade,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__SAR86_clade,g__SAR86_clade,,0.9999999826133255
036b5c524390a3d3e56d53f0ba1949da,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Luteolibacter,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Rubritaleaceae,g__Luteolibacter,,0.9991571360904107
0374437267a52453b5c2beb1d25b29c1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Woeseiaceae;g__Woeseia;s__marine_metagenome,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Steroidobacterales,f__Woeseiaceae,g__Woeseia,s__marine_metagenome,0.9987382323487408
03783233037a2fe4404082ca45cb8bcd,d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__OM27_clade;s__uncultured_marine,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__OM27_clade,s__uncultured_marine,0.9991956797585061
037ccee859f0f4a178e4b80aa816f31b,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__uncultured;f__uncultured;g__uncultured,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__uncultured,f__uncultured,g__uncultured,,0.9999999997631365
037ddacb545e0ee327e0fb4a2f27cb3a,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,,0.9999999878000939
037e8d14e40abcf2a5f1323b8c4f222a,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Cyanobium_PCC-6307,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Synechococcales,f__Cyanobiaceae,g__Cyanobium_PCC-6307,,0.9162373768995774
03848a34951da79c164d0f62bce8cc60,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,,0.9999998890843953
0388087d2e053707444a0bd0789c9e4d,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Cyanobium_PCC-6307,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Synechococcales,f__Cyanobiaceae,g__Cyanobium_PCC-6307,,0.9862860174936553
038b80009185c0d722d08cd1cb2d1187,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,,0.9999999992620918
038efc56a30d487493c4ed8613592f0f,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__Karenia_brevis,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,s__Karenia_brevis,1
0394879d2954bd05cf5198f76a40c10a,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__Pseudohongiella;s__metagenome,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudohongiellaceae,g__Pseudohongiella,s__metagenome,0.9976778601257406
03b235ed8dd4dbe56accb6199a65c741,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__uncultured;s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Rickettsiaceae,g__uncultured,s__uncultured_bacterium,0.9999722115162778
03b393620d055b15c44f3e6931b08c1f,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__DEV114;s__uncultured_Crater,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Pedosphaerales,f__Pedosphaeraceae,g__DEV114,s__uncultured_Crater,0.901023784
03b981ebc85a8848f27b6e9cb87c146d,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__uncultured,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Cryomorphaceae,g__uncultured,,0.9721278939751035
03c00bc09e61a4057db3ee33a3721309,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Rubripirellula,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Rubripirellula,,0.9873028884552825
03c1d2d2e635d5c4cf433adefbc5d764,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__uncultured;g__uncultured;s__uncultured_Alphaproteobacteria,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Puniceispirillales,f__uncultured,g__uncultured,s__uncultured_Alphaproteobacteria,0.7266155056332064
03c33634026dc78d88f7ff413a821e64,d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__OM27_clade;s__uncultured_marine,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__OM27_clade,s__uncultured_marine,0.9782655856771004
03d841c7a42786efa80c8945783a83b6,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__SAR86_clade;g__SAR86_clade,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__SAR86_clade,g__SAR86_clade,,0.9999999742638637
03e4d0e21763735fc5d020f7aac3acba,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__IMCC26256;f__IMCC26256;g__IMCC26256;s__Actinobacteria_bacterium,d__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__IMCC26256,f__IMCC26256,g__IMCC26256,s__Actinobacteria_bacterium,0.9999947578227603
03e53cdc5751a565d2c14d05e59957c2,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__NS10_marine_group,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Cryomorphaceae,g__NS10_marine_group,,0.9796571892466761
03f830eba9bc4037dd3ba7ee728ea761,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,,0.991602244
040800a3489606a8cfef55879538658a,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Fluviicola,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Crocinitomicaceae,g__Fluviicola,,0.9884494707052561
040c2fcb0c7f71f2cc3e180531461305,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Stappiaceae;g__Stappiaceae;s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Stappiaceae,g__Stappiaceae,s__uncultured_bacterium,0.9999994863944051
041e830005f452ba2e96a1695a88c20a,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Lewinella;s__uncultured_marine,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__Lewinella,s__uncultured_marine,0.9969115376240252
04238b2abe31bd4f211806552ac4d645,d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__uncultured;s__freshwater_metagenome,d__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__uncultured,s__freshwater_metagenome,0.9995836826706265
042748625545dad0938a0a053efd4f57,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__C39,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Rhodocyclaceae,g__C39,,0.9999893110680863
0427b6bfe1f783c832668f5bddf8ea9b,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae;g__Microcystis_PCC-7914,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Microcystaceae,g__Microcystis_PCC-7914,,0.9999999985316234
042ad33e48fc04cbcb654284ce15cc0b,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales;f__Actinomarinaceae;g__Candidatus_Actinomarina;s__uncultured_actinobacterium,d__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Actinomarinales,f__Actinomarinaceae,g__Candidatus_Actinomarina,s__uncultured_actinobacterium,0.7553063259182042
042f6fa9112901992f10ad4358d2915d,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__uncultured,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Methylophilaceae,g__uncultured,,0.9335504025802229
04329b94fd19cd781c4c36622f8a7711,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,,,0.9982081029775365
0439325093dfb7eacedc6b3b8049d24c,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,,0.9999176495104556
043a638fc80a0c169f9eb543ed2484b1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,,0.9999592653183121
044b9e2e9afe2e786a80fa3ad68785df,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__mle1-7;s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Nitrosomonadaceae,g__mle1-7,s__uncultured_bacterium,0.845362121
044d117d5f275a31266d164540e9fa78,d__Bacteria;p__Myxococcota;c__Polyangia;o__Blfdi19;f__Blfdi19;g__Blfdi19;s__uncultured_bacterium,d__Bacteria,p__Myxococcota,c__Polyangia,o__Blfdi19,f__Blfdi19,g__Blfdi19,s__uncultured_bacterium,0.9975244601878008
04770d17ae691397a1fb5bb7c6ef5543,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales;f__Blastocatellaceae;g__Blastocatellaceae;s__uncultured_bacterium,d__Bacteria,p__Acidobacteriota,c__Blastocatellia,o__Blastocatellales,f__Blastocatellaceae,g__Blastocatellaceae,s__uncultured_bacterium,0.7438417252258784
